id,emotion
2997,3
2998,1
2999,4
3000,0
3001,3
3002,0
3003,3
3004,6
3005,4
3006,3
3007,5
3008,6
3009,0
3010,3
3011,0
3012,3
3013,4
3014,1
3015,0
3016,4
3017,2
3018,5
3019,0
3020,4
3021,2
3022,4
3023,3
3024,2
3025,2
3026,3
3027,2
3028,0
3029,4
3030,4
3031,4
3032,2
3033,6
3034,6
3035,5
3036,2
3037,4
3038,2
3039,4
3040,2
3041,3
3042,3
3043,3
3044,3
3045,3
3046,0
3047,6
3048,3
3049,2
3050,4
3051,5
3052,3
3053,2
3054,4
3055,2
3056,5
3057,5
3058,6
3059,2
3060,3
3061,2
3062,5
3063,3
3064,2
3065,2
3066,3
3067,4
3068,2
3069,3
3070,0
3071,3
3072,3
3073,3
3074,3
3075,6
3076,2
3077,4
3078,1
3079,3
3080,6
3081,4
3082,4
3083,3
3084,4
3085,6
3086,5
3087,0
3088,4
3089,5
3090,5
3091,3
3092,5
3093,1
3094,6
3095,4
3096,2
3097,6
3098,0
3099,4
3100,4
3101,5
3102,6
3103,6
3104,2
3105,0
3106,3
3107,2
3108,1
3109,0
3110,6
3111,1
3112,2
3113,4
3114,3
3115,2
3116,6
3117,6
3118,6
3119,6
3120,6
3121,3
3122,3
3123,4
3124,3
3125,0
3126,6
3127,0
3128,3
3129,2
3130,5
3131,6
3132,6
3133,4
3134,5
3135,6
3136,0
3137,3
3138,6
3139,4
3140,4
3141,0
3142,3
3143,6
3144,6
3145,3
3146,2
3147,5
3148,4
3149,0
3150,4
3151,4
3152,6
3153,6
3154,3
3155,2
3156,3
3157,4
3158,6
3159,4
3160,5
3161,3
3162,4
3163,5
3164,2
3165,2
3166,6
3167,5
3168,4
3169,2
3170,5
3171,6
3172,4
3173,2
3174,4
3175,6
3176,3
3177,2
3178,6
3179,6
3180,6
3181,2
3182,2
3183,3
3184,2
3185,0
3186,6
3187,0
3188,4
3189,6
3190,0
3191,0
3192,4
3193,2
3194,3
3195,6
3196,3
3197,4
3198,4
3199,3
3200,5
3201,3
3202,4
3203,3
3204,0
3205,6
3206,4
3207,5
3208,3
3209,6
3210,3
3211,2
3212,4
3213,5
3214,4
3215,5
3216,0
3217,4
3218,2
3219,3
3220,6
3221,3
3222,3
3223,3
3224,0
3225,2
3226,5
3227,3
3228,0
3229,4
3230,4
3231,3
3232,5
3233,5
3234,6
3235,4
3236,0
3237,6
3238,3
3239,6
3240,4
3241,4
3242,5
3243,2
3244,4
3245,2
3246,0
3247,3
3248,6
3249,3
3250,0
3251,4
3252,4
3253,4
3254,3
3255,0
3256,0
3257,3
3258,6
3259,2
3260,2
3261,3
3262,0
3263,4
3264,5
3265,4
3266,3
3267,0
3268,3
3269,4
3270,5
3271,0
3272,5
3273,4
3274,0
3275,4
3276,4
3277,2
3278,6
3279,6
3280,3
3281,3
3282,1
3283,2
3284,3
3285,0
3286,6
3287,2
3288,5
3289,3
3290,6
3291,3
3292,3
3293,2
3294,2
3295,6
3296,4
3297,6
3298,3
3299,4
3300,3
3301,4
3302,4
3303,5
3304,3
3305,3
3306,3
3307,4
3308,6
3309,0
3310,5
3311,2
3312,4
3313,0
3314,4
3315,3
3316,6
3317,4
3318,5
3319,5
3320,0
3321,0
3322,4
3323,2
3324,5
3325,6
3326,0
3327,3
3328,6
3329,3
3330,6
3331,2
3332,4
3333,6
3334,4
3335,2
3336,6
3337,3
3338,5
3339,6
3340,3
3341,4
3342,6
3343,2
3344,6
3345,2
3346,5
3347,0
3348,6
3349,3
3350,0
3351,2
3352,0
3353,0
3354,6
3355,3
3356,2
3357,4
3358,0
3359,6
3360,3
3361,3
3362,2
3363,4
3364,5
3365,0
3366,3
3367,0
3368,5
3369,2
3370,6
3371,0
3372,6
3373,4
3374,2
3375,6
3376,6
3377,3
3378,4
3379,3
3380,5
3381,6
3382,4
3383,0
3384,0
3385,2
3386,5
3387,3
3388,2
3389,5
3390,5
3391,6
3392,2
3393,4
3394,6
3395,2
3396,2
3397,5
3398,4
3399,2
3400,3
3401,4
3402,0
3403,3
3404,2
3405,0
3406,6
3407,6
3408,4
3409,3
3410,2
3411,2
3412,2
3413,2
3414,5
3415,3
3416,4
3417,3
3418,0
3419,6
3420,4
3421,3
3422,2
3423,3
3424,0
3425,0
3426,3
3427,4
3428,2
3429,6
3430,6
3431,6
3432,2
3433,0
3434,6
3435,3
3436,4
3437,2
3438,6
3439,4
3440,5
3441,3
3442,2
3443,6
3444,4
3445,2
3446,2
3447,4
3448,4
3449,6
3450,6
3451,3
3452,5
3453,0
3454,0
3455,0
3456,6
3457,6
3458,4
3459,5
3460,3
3461,3
3462,2
3463,6
3464,3
3465,2
3466,6
3467,6
3468,3
3469,3
3470,4
3471,3
3472,3
3473,3
3474,5
3475,2
3476,0
3477,6
3478,0
3479,0
3480,0
3481,6
3482,0
3483,6
3484,4
3485,2
3486,4
3487,5
3488,1
3489,3
3490,0
3491,6
3492,5
3493,2
3494,3
3495,4
3496,3
3497,0
3498,5
3499,6
3500,5
3501,0
3502,0
3503,3
3504,6
3505,3
3506,3
3507,0
3508,4
3509,6
3510,0
3511,0
3512,0
3513,6
3514,4
3515,4
3516,3
3517,5
3518,3
3519,0
3520,5
3521,6
3522,0
3523,0
3524,0
3525,5
3526,5
3527,4
3528,2
3529,0
3530,0
3531,5
3532,5
3533,5
3534,2
3535,5
3536,4
3537,2
3538,3
3539,3
3540,2
3541,3
3542,6
3543,1
3544,5
3545,3
3546,0
3547,0
3548,3
3549,3
3550,2
3551,0
3552,3
3553,2
3554,6
3555,4
3556,0
3557,4
3558,3
3559,5
3560,4
3561,4
3562,3
3563,6
3564,2
3565,5
3566,4
3567,3
3568,6
3569,3
3570,2
3571,3
3572,2
3573,6
3574,5
3575,4
3576,5
3577,5
3578,6
3579,6
3580,3
3581,2
3582,2
3583,0
3584,6
3585,3
3586,0
3587,3
3588,2
